20160428-1202,100.00%
20160429-0718,100.00%
20160430-1425,100.00%
20160501-1317,100.00%
20160501-2256,100.00%
20160502-2133,100.00%
20160504-2140,100.00%
20160511-0914,95.45%
20160511-1302,100.00%
20160511-1732,95.45%
20160511-1943,100.00%
20160513-0833,100.00%
20160513-1928,100.00%
20160513-2145,100.00%
20160518-0253,100.00%
20160520-1840,76.00%
20160523-0918,100.00%
20160525-0844,100.00%
20160526-1612,100.00%
20160608-0654,100.00%
20160609-1226,100.00%
20160610-0829,100.00%
20160610-1543,100.00%
20160613-0938,95.45%
20160615-1259,100.00%
20160622-1213,100.00%
20160622-1442,100.00%
20160624-2256,100.00%
20160708-1148,100.00%
20160711-1746,100.00%
20160712-0151,100.00%
20160712-1109,100.00%
20160712-1704,100.00%
20160712-2308,100.00%
20160717-0903,100.00%
20160720-1447,100.00%
20160720-2027,100.00%
20160804-1426,100.00%
20160804-1652,100.00%
20160805-1301,100.00%
20160817-2354,100.00%
20160818-1431,100.00%
20160819-1336,100.00%
20160822-1009,100.00%
20160826-1033,100.00%
20160830-1227,100.00%
20160908-1042,100.00%
20160914-0713,100.00%
20160914-0853,100.00%
20160915-1554,100.00%
20160915-1726,100.00%
20160919-1637,100.00%
20160920-1057,100.00%
20160922-1040,100.00%
20160929-1819,100.00%
20161011-1552,100.00%
20161012-1319,100.00%
20161012-1443,100.00%
20161024-1520,100.00%
20161028-1231,100.00%
20161030-0943,100.00%
20161101-1719,100.00%
20161109-1516,100.00%
20161111-1156,100.00%
20161111-1540,100.00%
20161112-1221,100.00%
20161112-1930,61.54%
20161113-1414,100.00%
20161113-1529,100.00%
20161115-1307,100.00%
20161121-1027,100.00%
20161121-1344,100.00%
20161127-0421,100.00%
20161213-0107,100.00%
20161215-0717,100.00%
20170102-0836,100.00%
20170110-1459,100.00%
20170111-1222,100.00%
20170203-0019,100.00%
20170208-1021,100.00%
20170210-0814,100.00%
20170210-0932,100.00%
20170210-1748,100.00%
20170210-2215,100.00%
20170213-1151,100.00%
20170214-1634,100.00%
20170215-1448,100.00%
20170215-1640,100.00%
20170216-1833,100.00%
20170217-1604,100.00%
20170224-1217,100.00%
20170225-1621,100.00%
20170226-0809,100.00%
20170228-0523,100.00%
20170308-1142,100.00%
20170308-1354,100.00%
20170310-1543,100.00%
20170324-1758,100.00%
20170330-0037,100.00%
20170403-1210,100.00%
20170411-2046,100.00%
20170412-1515,100.00%
20170518-0647,100.00%
20170601-0521,100.00%
20170601-0657,100.00%
20170621-0839,100.00%
20170629-0831,100.00%
20170707-1409,100.00%
20170719-1509,100.00%
20170804-0900,100.00%
20170816-1310,100.00%
20170819-2356,100.00%
20170906-1741,100.00%
20170913-1400,100.00%
20171014-1456,100.00%
20171017-1023,100.00%
20171017-1704,100.00%
20171022-2145,95.45%
20171109-1219,100.00%
20171110-0915,100.00%
20171112-2305,100.00%
20171127-2041,100.00%
20171130-1229,100.00%
20171206-0321,100.00%
20171206-0434,100.00%
20171212-1019,100.00%
20180112-1909,100.00%
20180112-2237,100.00%
20180116-0959,100.00%
20180116-1404,100.00%
20180117-0209,100.00%
20180124-1451,100.00%
20180206-0636,100.00%
20180206-0837,100.00%
20180207-1355,100.00%
20180207-2352,100.00%
20180208-0645,100.00%
20180222-0341,100.00%
20180222-1450,100.00%
20180313-0507,100.00%
20180318-0918,100.00%
20180325-0751,100.00%
20180409-1638,100.00%
20180412-1524,100.00%
20180608-1130,100.00%
20180628-0118,100.00%
20180718-0437,100.00%
20180719-0455,100.00%
20180726-1356,100.00%
20180801-1856,100.00%
20180808-0422,100.00%
20180808-1450,100.00%
20180817-0532,100.00%
20180817-1055,100.00%
20180817-1316,100.00%
20180818-1007,100.00%
20180821-0844,100.00%
20180823-0902,100.00%
20180828-0411,100.00%
20180828-0818,100.00%
20180830-0534,100.00%
20180830-0857,100.00%
20180830-1142,100.00%
20181001-1014,100.00%
20181005-0818,100.00%
20181012-0749,100.00%
20181018-0555,100.00%
20181022-1129,100.00%
20181030-1641,100.00%
20181107-0929,100.00%
20181107-2058,100.00%
20181110-0601,100.00%
20181110-1655,100.00%
20181111-0625,100.00%
20190214-0939,100.00%
20190215-1117,100.00%
20190221-1603,100.00%
20190222-0821,100.00%
20190227-1156,100.00%
20190305-1841,100.00%
20190307-1019,100.00%
20190311-1119,100.00%
20190315-1532,100.00%
20190319-1452,100.00%
20190320-0916,100.00%
20190322-0609,100.00%
20190325-1130,100.00%
20190327-0920,100.00%
20190410-1328,100.00%
20190501-1518,100.00%
20190515-1619,100.00%
20190516-1427,100.00%
20190522-1313,100.00%
20190623-2302,100.00%
20190624-1629,100.00%
20190705-1633,100.00%
20190719-1055,100.00%
20190813-2042,100.00%
20190820-1224,100.00%
20190820-2124,100.00%
20190821-1612,100.00%
20190822-1016,100.00%
20190920-1036,100.00%
20190920-1429,100.00%
20191105-1631,100.00%
20191106-1542,100.00%
