20180821-0703,100.00%
20180821-1033,100.00%
20180829-0442,100.00%
20180830-1831,100.00%
20180910-1008,100.00%
20180911-0727,100.00%
20180912-0917,100.00%
20180912-1401,100.00%
20181011-0925,100.00%
20181012-1308,100.00%
20181016-0523,100.00%
20181103-0733,100.00%
20181105-1151,100.00%
20181107-0649,100.00%
20181108-0918,100.00%
20181111-0416,100.00%
20181111-0807,100.00%
20181119-0520,100.00%
20181210-1110,100.00%
20190124-1015,100.00%
20190206-2103,100.00%
20190214-1132,100.00%
20190214-1412,100.00%
20190220-0940,100.00%
20190305-2031,100.00%
20190308-0934,100.00%
20190313-1055,100.00%
20190313-1242,100.00%
20190314-0957,100.00%
20190321-1548,100.00%
20190326-0930,100.00%
20190326-1510,100.00%
20190403-1547,0.00%
20190405-1118,0.00%
20190411-1129,100.00%
20190412-1044,100.00%
20190501-0940,100.00%
20190510-1633,100.00%
20190517-1455,100.00%
20190521-0728,0.00%
20190611-1311,100.00%
20190802-1455,100.00%
20190814-2026,100.00%
20191028-1235,100.00%
20200511-1510,15.38%
