20170223-1544,100.00%
20170225-1742,100.00%
20170225-2328,100.00%
20170320-1618,100.00%
20170322-1113,100.00%
20170322-1257,100.00%
20170323-1026,72.00%
20170328-0753,100.00%
20170329-1255,100.00%
20170330-0958,100.00%
20170405-0122,100.00%
20170419-2346,100.00%
20170511-1656,100.00%
20170522-0215,100.00%
20170612-0827,100.00%
20170620-0155,100.00%
20170710-0609,100.00%
20170718-1339,100.00%
20170718-1500,100.00%
20170718-2123,90.91%
20170719-0017,100.00%
20170810-0614,100.00%
20170905-0427,100.00%
20170913-1142,100.00%
20170913-1604,100.00%
20171014-1614,100.00%
20171017-1805,100.00%
20171019-1336,100.00%
20171020-0723,100.00%
20171020-1032,100.00%
20171110-1623,100.00%
20171206-0123,100.00%
20171211-1710,100.00%
20180110-0840,100.00%
20180115-0952,100.00%
20180122-0224,100.00%
20180205-0606,100.00%
20180220-0537,100.00%
20180416-1542,100.00%
20180522-0614,100.00%
20180522-0901,100.00%
20180524-0613,100.00%
20180717-0747,0.00%
20180804-1545,100.00%
20180817-0835,100.00%
20180822-0946,100.00%
20180823-1148,100.00%
20180824-0848,100.00%
20180826-0734,100.00%
20180828-1007,100.00%
20180907-1022,100.00%
20180910-0549,100.00%
20181016-0830,100.00%
20181016-1516,100.00%
20181017-1835,100.00%
20181018-0453,100.00%
20181029-2310,100.00%
20181107-0759,100.00%
20181108-0802,100.00%
20181210-1311,100.00%
20181213-0830,0.00%
20181213-1213,100.00%
20190117-1208,100.00%
20190117-1356,100.00%
20190118-0901,100.00%
20190119-1851,100.00%
20190123-0837,0.00%
20190206-0852,85.71%
20190215-0642,100.00%
20190215-0947,100.00%
20190227-1619,100.00%
20190227-2122,100.00%
20190305-1138,100.00%
20190314-1644,100.00%
20190318-1513,100.00%
20190320-1455,100.00%
20190321-1014,100.00%
20190325-1558,100.00%
20190326-2256,100.00%
20190403-1230,0.00%
20190404-1402,0.00%
20190521-0510,100.00%
20190521-0841,100.00%
20190522-1401,100.00%
20190522-1600,100.00%
20190624-0857,100.00%
20190701-1724,100.00%
20190718-1025,100.00%
20190723-1330,100.00%
20190729-2233,100.00%
20190806-0958,100.00%
20190809-1249,100.00%
20190815-2125,100.00%
20190816-1712,100.00%
20190828-1500,100.00%
20191029-0857,100.00%
